Time	TX	txGrid	RX	rxGrid	MHz	Watts	SNR	drift	k	az	mode	k/W	spotQ	version
2025-11-06 11:46	KF8EEZ	EM89	AC0G/ND	EN16ov	14.097065	0.01	-21	0	1383	311	WSPR2	138300	55320	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097066	0.01	-11	-1	856	73	WSPR2	85600	58697	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	WW4ET	FM14bb	14.097074	0.01	-18	0	758	141	WSPR2	75800	36817	2.7.0
2025-11-06 11:46	KF8EEZ	EM89	AC0G/B2	EM38ww	14.097065	0.01	-10	0	785	268	WSPR2	78500	56071	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	KC2G	FN21wa	14.097067	0.01	-13	-1	776	74	WSPR2	77600	48777	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	W3PM	EM64or	14.097065	0.01	-11	0	624	213	WSPR2	62400	42789	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	W2NAF-3	FN21ei	14.097066	0.01	-10	0	661	69	WSPR2	66100	47214	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	UACNJ	FN20mv	14.097066	0.01	-9	0	704	74	WSPR2	70400	52297	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	W4BDE	EL89pr	14.097076	0.01	-9	0	1085	178	WSPR2	108500	80600	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	KD3ALD	FN21ni	14.097066	0.01	-24	0	722	71	WSPR2	72200	22691	WD_3.3.2-1
2025-11-06 11:46	KF8EEZ	EM89	N3AGE-2	FN30hw	14.097066	0.01	-19	0	836	76	WSPR2	83600	38217	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	W2NAF-2	FN21ei	14.097066	0.01	-13	0	661	69	WSPR2	66100	41549	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	W1XP	FN42fo	14.097066	0.01	-23	0	1024	66	WSPR2	102400	35109	WD_3.3.2-2
2025-11-06 11:46	KF8EEZ	EM89	WA3VPZ	FM19kn	14.097051	0.01	-13	0	507	87	WSPR2	50700	31869	2.5.4
2025-11-06 11:46	KF8EEZ	EM89	FN41RY	FN41ks	14.097076	0.01	-20	0	1037	72	WSPR2	103700	44443	v1.2.97
2025-11-06 11:46	KF8EEZ	EM89	KM4RK	EM93td	14.09708	0.01	-10	0	744	160	WSPR2	74400	53143	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	K4KR	EM74	14.097099	0.01	-5	0	584	198	WSPR2	58400	50057	2.7.0
2025-11-06 11:46	KF8EEZ	EM89	KC9GHZ	EN62bk	14.097068	0.01	-16	0	522	311	WSPR2	52200	28337	v1.2.93
2025-11-06 11:46	KF8EEZ	EM89	SWLKCL	FN04	14.097065	0.01	-23	0	647	29	WSPR2	64700	22183	2.3.0
2025-11-06 11:46	KF8EEZ	EM89	K5XL	EM12kp	14.097065	0.01	-9	0	1474	243	WSPR2	147400	109497	3.0.0-rc1
2025-11-06 11:46	KF8EEZ	EM89	N8VIM	FN42fq	14.097067	0.01	-14	0	1027	66	WSPR2	102700	61620	2.7.0
2025-11-06 11:46	KF8EEZ	EM89	VA3HKW	EN94	14.097089	0.01	-23	0	580	16	WSPR2	58000	19886	2.7.0
2025-11-06 11:46	KF8EEZ	EM89	KX4AZ/T	EN74gc	14.097065	0.01	-16	0	552	340	WSPR2	55200	29966	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	KD4ADC	EM74dk	14.097077	0.01	-15	0	609	204	WSPR2	60900	34800	2.7.1-deve
2025-11-06 11:46	KF8EEZ	EM89	KQ2Y	FN31gn	14.097069	0.01	-15	0	842	71	WSPR2	84200	48114	v1.2.94
2025-11-06 11:46	KF8EEZ	EM89	VE6JY	DO33or	14.09708	0.01	-9	0	2738	315	WSPR2	273800	203394	2.7.1-deve
2025-11-06 11:46	KF8EEZ	EM89	W3HH	EL89vb	14.09708	0.01	-9	0	1161	176	WSPR2	116100	86246	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	N9AGL	EN62ad	14.097091	0.01	-22	0	509	307	WSPR2	50900	18906	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	WA9FIO	EN43jt	14.097071	0.01	-13	-1	832	308	WSPR2	83200	52297	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	KI5MQY	EM13qa	14.097102	0.01	-24	-1	1412	244	WSPR2	141200	44377	3.0.0-rc1
2025-11-06 11:46	KF8EEZ	EM89	KC9VNU	EM80ug	14.097076	0.01	-20	0	1026	176	WSPR2	102600	43971	2.7.0
2025-11-06 11:46	KF8EEZ	EM89	K9REO	EN53gb	14.097063	0.01	-25	0	668	309	WSPR2	66800	19086	2.6.1
2025-11-06 11:46	KF8EEZ	EM89	KA3LNA	FM29dc	14.097082	0.01	-18	0	632	91	WSPR2	63200	30697	2.3.1
2025-11-06 11:56	KF8EEZ	EM89	WD4ELG	FM06be	14.097066	0.01	-10	0	460	142	WSPR2	46000	32857	WD_3.3.2-1
2025-11-06 11:56	KF8EEZ	EM89	KM3T-3	FN42et	14.097035	0.01	-15	0	1024	65	WSPR2	102400	58514	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	KV0S	EM38tv	14.097065	0.01	-17	0	807	268	WSPR2	80700	41503	WD_3.3.2-1
2025-11-06 11:56	KF8EEZ	EM89	AA4PG	EM63pm	14.097062	0.01	-16	0	739	207	WSPR2	73900	40117	1.4A Kiwi
2025-11-06 11:56	KF8EEZ	EM89	KD7EFG-1	DN31uo	14.097065	0.01	-8	0	2471	285	WSPR2	247100	190620	WD_3.1.7
2025-11-06 11:56	KF8EEZ	EM89	WZ7I	FN20kk	14.09707	0.01	-18	0	683	78	WSPR2	68300	33174	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	KG9DUK	EM15gj	14.097065	0.01	-17	0	1350	255	WSPR2	135000	69429	web-888
2025-11-06 11:56	KF8EEZ	EM89	WF4V	FM18jr	14.097067	0.01	-28	-1	510	98	WSPR2	51000	10200	1.4A Kiwi
2025-11-06 11:56	KF8EEZ	EM89	N5MCB	EM13pe	14.097065	0.01	-15	0	1408	244	WSPR2	140800	80457	web-888
2025-11-06 11:56	KF8EEZ	EM89	K6RFT	EM47bg	14.097065	0.01	-5	0	808	255	WSPR2	80800	69257	WD_3.2.3
2025-11-06 11:56	KF8EEZ	EM89	N2YCH	FN31jg	14.097066	0.01	-2	0	856	73	WSPR2	85600	80709	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	K5TR	EM00uf	14.097138	0.01	-10	0	1726	238	WSPR2	172600	123286	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	K5KHK	FN13dc	14.097135	0.01	-7	0	601	46	WSPR2	60100	48080	1.4A Kiwi
2025-11-06 11:56	KF8EEZ	EM89	WA2TP	FN30lu	14.097067	0.01	-6	0	863	77	WSPR2	86300	71506	WD_3.2.1
2025-11-06 11:56	KF8EEZ	EM89	WA2N	EM85ll	14.097067	0.01	-8	0	445	180	WSPR2	44500	34329	WD_3.2.3-1
2025-11-06 11:56	KF8EEZ	EM89	K8NVH	EN82lm	14.097066	0.01	-7	0	338	0	WSPR2	33800	27040	WD_3.2.3
2025-11-06 11:56	KF8EEZ	EM89	W2KGY	FN31aj	14.097066	0.01	-16	0	797	72	WSPR2	79700	43266	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	K5MO	FM05	14.097067	0.01	-11	0	568	140	WSPR2	56800	38949	WD_3.2.3
2025-11-06 11:56	KF8EEZ	EM89	N8GA	EN80ee	14.097065	0.01	-4	0	93	328	WSPR2	9300	8237	WD_3.3.2-1
2025-11-06 11:56	KF8EEZ	EM89	K9IMM	EN52cv	14.097048	0.01	-18	0	680	306	WSPR2	68000	33029	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	VE3EID	FN05gk	14.097086	0.01	-9	0	725	23	WSPR2	72500	53857	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	SWLFNS	FN20hu	14.097067	0.01	-12	0	669	74	WSPR2	66900	43963	1.4A Kiwi
2025-11-06 11:56	KF8EEZ	EM89	K1RA-PI	FM18cr	14.097069	0.01	-16	2	461	99	WSPR2	46100	25026	DS_0.35.1
2025-11-06 11:56	KF8EEZ	EM89	KM3T	FN42et	14.097057	0.01	-28	0	1024	65	WSPR2	102400	20480	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	N1CL	CN87xk	14.097064	0.01	-17	0	3233	299	WSPR2	323300	166269	WD_3.2.3
2025-11-06 11:56	KF8EEZ	EM89	K1RA	FM18cr	14.097087	0.01	-17	-4	461	99	WSPR2	46100	23709	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	N6GN5	DN70jo	14.097064	0.01	-10	0	1886	281	WSPR2	188600	134714	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	KD2OM	FN12gx	14.097066	0.01	-3	0	608	48	WSPR2	60800	55589	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097066	0.01	-3	0	856	73	WSPR2	85600	78263	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	AC0G/B2	EM38ww	14.097065	0.01	-4	0	785	268	WSPR2	78500	69529	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	AC0G/ND	EN16ov	14.097065	0.01	-14	0	1383	311	WSPR2	138300	82980	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	K4JK	FM07vs	14.097066	0.01	-7	0	461	113	WSPR2	46100	36880	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	N3AGE-2	FN30hw	14.097066	0.01	-11	0	836	76	WSPR2	83600	57326	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	K9TRV-4	EN82bi	14.097065	0.01	-10	0	327	348	WSPR2	32700	23357	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	K3GMQ-B	FN20lh	14.097066	0.01	-7	0	688	80	WSPR2	68800	55040	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	W3PM	EM64or	14.097066	0.01	-13	0	624	213	WSPR2	62400	39223	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	KE4IP	EM73sx	14.097063	0.01	-14	0	624	192	WSPR2	62400	37440	v1.2.28
2025-11-06 11:56	KF8EEZ	EM89	KC2G	FN21wa	14.097067	0.01	-12	-1	776	74	WSPR2	77600	50994	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	WA3TTS	EN90xn	14.097056	0.01	-12	0	282	64	WSPR2	28200	18531	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	UACNJ	FN20mv	14.097066	0.01	-6	0	704	74	WSPR2	70400	58331	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	KD3ALD	FN21ni	14.097066	0.01	-17	0	722	71	WSPR2	72200	37131	WD_3.3.2-1
2025-11-06 11:56	KF8EEZ	EM89	W2NAF-3	FN21ei	14.097066	0.01	-8	0	661	69	WSPR2	66100	50991	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	W3OA	EM95mn	14.097	0.01	-9	0	473	156	WSPR2	47300	35137	CWSL_DIGI
2025-11-06 11:56	KF8EEZ	EM89	KX4AZ/T	EN74gc	14.097064	0.01	-2	0	552	340	WSPR2	55200	52046	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	N4TVC/4	FM18is	14.097114	0.01	-27	0	502	97	WSPR2	50200	11474	
2025-11-06 11:56	KF8EEZ	EM89	K3GMQ	FN20lh	14.097067	0.01	-19	0	688	80	WSPR2	68800	31451	QMTECH
2025-11-06 11:56	KF8EEZ	EM89	WW4ET	FM14bb	14.097074	0.01	-13	-1	758	141	WSPR2	75800	47646	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	W2NAF-2	FN21ei	14.097066	0.01	-10	0	661	69	WSPR2	66100	47214	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	W4BDE	EL89pr	14.097076	0.01	-7	0	1085	178	WSPR2	108500	86800	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	KG6NFJ	EM79wp	14.097067	0.01	-24	0	95	282	WSPR2	9500	2986	v1.2.72
2025-11-06 11:56	KF8EEZ	EM89	KG0D	CN88ka	14.097069	0.01	-19	0	3315	300	WSPR2	331500	151543	SparkSDR
2025-11-06 11:56	KF8EEZ	EM89	N9WTG	EL87ql	14.097066	0.01	-22	0	1335	178	WSPR2	133500	49586	v1.2.94
2025-11-06 11:56	KF8EEZ	EM89	W1XP	FN42fo	14.097066	0.01	-19	0	1024	66	WSPR2	102400	46811	WD_3.3.2-2
2025-11-06 11:56	KF8EEZ	EM89	FN41RY	FN41ks	14.097076	0.01	-21	0	1037	72	WSPR2	103700	41480	v1.2.97
2025-11-06 11:56	KF8EEZ	EM89	WA9FIO	EN43jt	14.09707	0.01	-6	0	832	308	WSPR2	83200	68937	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	KC9GHZ	EN62bk	14.097068	0.01	-13	0	522	311	WSPR2	52200	32811	v1.2.93
2025-11-06 11:56	KF8EEZ	EM89	AC1IM	FN42kk	14.097068	0.01	-29	0	1052	68	WSPR2	105200	18034	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	K4KR	EM74	14.097098	0.01	-9	0	584	198	WSPR2	58400	43383	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	VE4ACE	EN19ku	14.097059	0.01	-18	0	1598	321	WSPR2	159800	77617	web-888
2025-11-06 11:56	KF8EEZ	EM89	AE5AU	EM34rq	14.097067	0.01	-18	0	996	241	WSPR2	99600	48377	SparkSDR
2025-11-06 11:56	KF8EEZ	EM89	W3HH	EL89vb	14.09708	0.01	-8	0	1161	176	WSPR2	116100	89563	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	K4FMH	EM52aa	14.097069	0.01	-20	0	1037	219	WSPR2	103700	44443	v1.2.49
2025-11-06 11:56	KF8EEZ	EM89	VA3HKW	EN94	14.097089	0.01	-17	0	580	16	WSPR2	58000	29829	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	KD9KHZ	EN53wa	14.09715	0.01	-6	-1	579	314	WSPR2	57900	47974	1.4A Kiwi
2025-11-06 11:56	KF8EEZ	EM89	W8COE	EN80md	14.097079	0.01	-24	0	74	5	WSPR2	7400	2326	v1.2.96
2025-11-06 11:56	KF8EEZ	EM89	WA3VPZ	FM19kn	14.097051	0.01	-10	0	507	87	WSPR2	50700	36214	2.5.4
2025-11-06 11:56	KF8EEZ	EM89	KC9VNU	EM80ug	14.097076	0.01	-16	0	1026	176	WSPR2	102600	55697	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	KB3CNS	FN00mt	14.097079	0.01	-23	0	377	66	WSPR2	37700	12926	v1.2.95
2025-11-06 11:56	KF8EEZ	EM89	SWLKCL	FN04	14.097064	0.01	-17	0	647	29	WSPR2	64700	33274	2.3.0
2025-11-06 11:56	KF8EEZ	EM89	KC0KVR	EM48rp	14.097081	0.01	-21	0	654	264	WSPR2	65400	26160	SparkSDR
2025-11-06 11:56	KF8EEZ	EM89	N9AGL	EN62ad	14.097091	0.01	-19	0	509	307	WSPR2	50900	23269	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	KI5MQY	EM13qa	14.097103	0.01	-17	0	1412	244	WSPR2	141200	72617	3.0.0-rc1
2025-11-06 11:56	KF8EEZ	EM89	K1HTV-4	FM18ap	14.097067	0.01	-8	0	448	100	WSPR2	44800	34560	SparkSDR
2025-11-06 11:56	KF8EEZ	EM89	KQ2Y	FN31gn	14.097069	0.01	-10	0	842	71	WSPR2	84200	60143	v1.2.94
2025-11-06 11:56	KF8EEZ	EM89	K4COD	EM73sc	14.097066	0.01	-23	0	720	191	WSPR2	72000	24686	2.6.0
2025-11-06 11:56	KF8EEZ	EM89	W3SP	EM73	14.097065	0.01	-13	0	691	196	WSPR2	69100	43434	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	AA2L	EN74qw	14.097067	0.01	-22	0	621	348	WSPR2	62100	23066	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	KE7A	EM12kx	14.097072	0.01	-18	0	1453	245	WSPR2	145300	70574	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	AJ4AV	EM73tw	14.097083	0.01	-24	0	628	191	WSPR2	62800	19737	SparkSDR
2025-11-06 11:56	KF8EEZ	EM89	KF4JU	EL87pt	14.097081	0.01	-22	0	1298	179	WSPR2	129800	48211	2.1.2
2025-11-06 11:56	KF8EEZ	EM89	KB5JRC	EM12jv	14.097061	0.01	-22	0	1464	244	WSPR2	146400	54377	2.7.0
2025-11-06 11:56	KF8EEZ	EM89	K5XL	EM12kp	14.097065	0.01	-9	0	1474	243	WSPR2	147400	109497	3.0.0-rc1
2025-11-06 11:56	KF8EEZ	EM89	KM4RK	EM93td	14.09708	0.01	-15	0	744	160	WSPR2	74400	42514	2.6.1
2025-11-06 11:56	KF8EEZ	EM89	KE2DBO	FM29mt	14.097067	0.01	-26	0	693	84	WSPR2	69300	17820	web-888
2025-11-06 11:56	KF8EEZ	EM89	KA3LNA	FM29dc	14.097082	0.01	-9	0	632	91	WSPR2	63200	46949	2.3.1
2025-11-06 12:06	KF8EEZ	EM89	KM3T-3	FN42et	14.097035	0.01	-16	-1	1024	65	WSPR2	102400	55589	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	KV0S	EM38tv	14.097065	0.01	-13	0	807	268	WSPR2	80700	50726	WD_3.3.2-1
2025-11-06 12:06	KF8EEZ	EM89	N2YCH	FN31jg	14.097066	0.01	-4	0	856	73	WSPR2	85600	75817	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KFS/SE	CM87tj	14.097065	0.01	-19	-1	3406	279	WSPR2	340600	155703	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K5TR	EM00uf	14.097145	0.01	-15	0	1726	238	WSPR2	172600	98629	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	WZ7I	FN20kk	14.09707	0.01	-20	0	683	78	WSPR2	68300	29271	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	SWLFNS	FN20hu	14.097067	0.01	-10	0	669	74	WSPR2	66900	47786	1.4A Kiwi
2025-11-06 12:06	KF8EEZ	EM89	K5KHK	FN13dc	14.097135	0.01	-6	0	601	46	WSPR2	60100	49797	1.4A Kiwi
2025-11-06 12:06	KF8EEZ	EM89	K6RFT	EM47bg	14.097065	0.01	-2	0	808	255	WSPR2	80800	76183	WD_3.2.3
2025-11-06 12:06	KF8EEZ	EM89	KD7EFG-1	DN31uo	14.097065	0.01	-12	0	2471	285	WSPR2	247100	162380	WD_3.1.7
2025-11-06 12:06	KF8EEZ	EM89	WA2TP	FN30lu	14.097067	0.01	-4	-2	863	77	WSPR2	86300	76437	WD_3.2.1
2025-11-06 12:06	KF8EEZ	EM89	AF7KR	DM45dg	14.097066	0.01	-21	-1	2565	269	WSPR2	256500	102600	WD_3.3.2-1
2025-11-06 12:06	KF8EEZ	EM89	KPH	CM88mc	14.097065	0.01	-22	-1	3434	280	WSPR2	343400	127549	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	WA5DJJ	DM62ph	14.097066	0.01	-20	0	2268	257	WSPR2	226800	97200	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	K9IMM	EN52cv	14.097047	0.01	-17	-1	680	306	WSPR2	68000	34971	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	W3OA	EM95mn	14.097	0.01	-21	0	473	156	WSPR2	47300	18920	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	WA2N	EM85ll	14.097067	0.01	-3	-1	445	180	WSPR2	44500	40686	WD_3.2.3-1
2025-11-06 12:06	KF8EEZ	EM89	N6GN4	DN70ll	14.097065	0.01	-21	0	1873	280	WSPR2	187300	74920	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KFS/OMNI	CM87tj	14.097065	0.01	-20	-1	3406	279	WSPR2	340600	145971	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K8NVH	EN82lm	14.097065	0.01	-13	0	338	0	WSPR2	33800	21246	WD_3.2.3
2025-11-06 12:06	KF8EEZ	EM89	N3AGE-4	FN30hw	14.097066	0.01	-10	0	836	76	WSPR2	83600	59714	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K1RA	FM18cr	14.097099	0.01	-19	0	461	99	WSPR2	46100	21074	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	N8GA	EN80ee	14.097065	0.01	-2	0	93	328	WSPR2	9300	8769	WD_3.3.2-1
2025-11-06 12:06	KF8EEZ	EM89	K5MO	FM05	14.097068	0.01	-12	0	568	140	WSPR2	56800	37326	WD_3.2.3
2025-11-06 12:06	KF8EEZ	EM89	KD2OM	FN12gx	14.097066	0.01	-6	0	608	48	WSPR2	60800	50377	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	W2KGY	FN31aj	14.097066	0.01	-14	0	797	72	WSPR2	79700	47820	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KFS	CM87tj	14.097065	0.01	-19	-1	3406	279	WSPR2	340600	155703	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KFS/O	CM87tj	14.097065	0.01	-22	-1	3406	279	WSPR2	340600	126509	WD_3.3.2-1
2025-11-06 12:06	KF8EEZ	EM89	VE3EID	FN05gk	14.097086	0.01	-15	0	725	23	WSPR2	72500	41429	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	WW4ET	FM14bb	14.097074	0.01	-12	0	758	141	WSPR2	75800	49811	2.7.0
2025-11-06 12:06	KF8EEZ	EM89	N6GN5	DN70jo	14.097064	0.01	-15	0	1886	281	WSPR2	188600	107771	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K6VZK	DM13nh	14.097065	0.01	-20	0	3086	268	WSPR2	308600	132257	WD_3.2.3-1
2025-11-06 12:06	KF8EEZ	EM89	AC0G/ND	EN16ov	14.097065	0.01	-18	0	1383	311	WSPR2	138300	67174	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K4JK	FM07vs	14.097067	0.01	-8	0	461	113	WSPR2	46100	35563	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	N4TVC/4	FM18is	14.097114	0.01	-27	0	502	97	WSPR2	50200	11474	
2025-11-06 12:06	KF8EEZ	EM89	K3GMQ	FN20lh	14.097067	0.01	-17	0	688	80	WSPR2	68800	35383	QMTECH
2025-11-06 12:06	KF8EEZ	EM89	AC0G/B2	EM38ww	14.097065	0.01	-2	0	785	268	WSPR2	78500	74014	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097067	0.01	-12	0	856	73	WSPR2	85600	56251	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	W3PM	EM64or	14.097065	0.01	-15	0	624	213	WSPR2	62400	35657	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	UACNJ	FN20mv	14.097066	0.01	-14	0	704	74	WSPR2	70400	42240	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K9TRV	EN82bi	14.097065	0.01	-16	0	327	348	WSPR2	32700	17751	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KC2G	FN21wa	14.097066	0.01	-15	0	776	74	WSPR2	77600	44343	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KD7EFG	DN31uo	14.097064	0.01	-12	0	2471	285	WSPR2	247100	162380	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K3GMQ-B	FN20lh	14.097066	0.01	-5	0	688	80	WSPR2	68800	58971	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	K9TRV-4	EN82bi	14.097066	0.01	-13	0	327	348	WSPR2	32700	20554	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KX4AZ/T	EN74gc	14.097067	0.01	-7	-1	552	340	WSPR2	55200	44160	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	W2NAF-3	FN21ei	14.097066	0.01	-4	0	661	69	WSPR2	66100	58546	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	W2NAF-2	FN21ei	14.097066	0.01	-7	0	661	69	WSPR2	66100	52880	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	WA3TTS	EN90xn	14.097056	0.01	-12	0	282	64	WSPR2	28200	18531	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	KD3ALD	FN21ni	14.097066	0.01	-15	0	722	71	WSPR2	72200	41257	WD_3.3.2-1
2025-11-06 12:06	KF8EEZ	EM89	N3AGE-2	FN30hw	14.097066	0.01	-17	0	836	76	WSPR2	83600	42994	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	W4BDE	EL89pr	14.097076	0.01	-5	0	1085	178	WSPR2	108500	93000	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	WA3VPZ	FM19kn	14.097051	0.01	-7	0	507	87	WSPR2	50700	40560	2.5.4
2025-11-06 12:06	KF8EEZ	EM89	W1XP	FN42fo	14.097066	0.01	-20	0	1024	66	WSPR2	102400	43886	WD_3.3.2-2
2025-11-06 12:06	KF8EEZ	EM89	KE4IP	EM73sx	14.097062	0.01	-16	0	624	192	WSPR2	62400	33874	v1.2.28
2025-11-06 12:06	KF8EEZ	EM89	FN41RY	FN41ks	14.097076	0.01	-17	0	1037	72	WSPR2	103700	53331	v1.2.97
2025-11-06 12:06	KF8EEZ	EM89	N8VIM	FN42fq	14.097068	0.01	-17	0	1027	66	WSPR2	102700	52817	2.7.0
2025-11-06 12:06	KF8EEZ	EM89	AE5AU	EM34rq	14.097066	0.01	-13	0	996	241	WSPR2	99600	62606	SparkSDR
2025-11-06 12:06	KF8EEZ	EM89	WA9FIO	EN43jt	14.097071	0.01	-11	0	832	308	WSPR2	83200	57051	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	KE6BEE	CM88sg	14.097065	0.01	-16	0	3387	281	WSPR2	338700	183866	web-888
2025-11-06 12:06	KF8EEZ	EM89	KM3T	FN42et	14.097057	0.01	-27	0	1024	65	WSPR2	102400	23406	CWSL_DIGI
2025-11-06 12:06	KF8EEZ	EM89	KC9GHZ	EN62bk	14.097068	0.01	-10	0	522	311	WSPR2	52200	37286	v1.2.93
2025-11-06 12:06	KF8EEZ	EM89	N3RUM	FN21el	14.097061	0.01	-24	0	665	68	WSPR2	66500	20900	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	W3HH	EL89vb	14.09708	0.01	-11	0	1161	176	WSPR2	116100	79611	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	N9YNG	FN21ub	14.097089	0.01	-18	0	763	74	WSPR2	76300	37060	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	KM4RK	EM93td	14.09708	0.01	-2	0	744	160	WSPR2	74400	70149	2.6.1
2025-11-06 12:06	KF8EEZ	EM89	K4COD	EM73sc	14.097065	0.01	-23	-1	720	191	WSPR2	72000	24686	2.6.0
2025-11-06 12:06	KF8EEZ	EM89	K5XL	EM12kp	14.097065	0.01	-11	0	1474	243	WSPR2	147400	101074	3.0.0-rc1
2025-11-06 12:06	KF8EEZ	EM89	KQ2Y	FN31gn	14.097069	0.01	-6	0	842	71	WSPR2	84200	69766	v1.2.94
